order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status,revenue,year,month
O000296,C02737,R0057,2025-02-20,431.68,0,57,UPI,Refunded,488.68,2025,February
O000297,C03228,R0093,2025-04-16,378.58,0,34,UPI,Refunded,412.58,2025,April
O000298,C03404,R0112,2026-01-22,1194.47,0,30,UPI,Delivered,1224.47,2026,January
O000299,C02507,R0062,2026-01-04,942.25,0,20,UPI,Delivered,962.25,2026,January
O000300,C01798,R0165,2025-11-26,458.84,0,44,Cash,Delivered,502.84,2025,November
O000301,C00999,R0165,2025-04-30,1298.81,129.88,33,Cash,Delivered,1201.93,2025,April
O000302,C00464,R0064,2024-07-17,717.79,0,52,UPI,Refunded,769.79,2024,July
O000303,C00279,R0037,2024-10-21,1478.64,147.86,24,UPI,Cancelled,1354.78,2024,October
O000304,C01049,R0035,2026-02-19,1460.41,0,40,UPI,Cancelled,1500.41,2026,February
O000305,C03665,R0056,2024-02-09,1202.02,0,32,UPI,Delivered,1234.02,2024,February
O000306,C04587,R0178,2025-08-26,223.98,22.4,33,UPI,Delivered,234.58,2025,August
O000307,C00906,R0186,2026-01-11,505.7,0,60,UPI,Delivered,565.7,2026,January
O000308,C00423,R0177,2024-03-17,1207.8,0,47,UPI,Delivered,1254.8,2024,March
O000309,C00959,R0097,2026-02-12,1422.54,0,20,Cash,Delivered,1442.54,2026,February
O000310,C02146,R0148,2025-04-23,1090.76,0,20,Cash,Refunded,1110.76,2025,April
O000311,C02167,R0035,2024-07-07,956.35,0,24,UPI,Refunded,980.35,2024,July
O000312,C00174,R0050,2024-02-26,432.74,43.27,46,UPI,Delivered,435.47,2024,February
O000313,C01027,R0198,2025-08-14,1072.25,0,30,UPI,Delivered,1102.25,2025,August
O000314,C02193,R0037,2025-12-10,1146.44,114.64,53,UPI,Delivered,1084.8,2025,December
O000315,C01872,R0099,2025-07-12,607.31,60.73,36,UPI,Delivered,582.58,2025,July
O000316,C03850,R0144,2026-04-15,1474.18,147.42,27,Cash,Cancelled,1353.76,2026,April
O000317,C03409,R0010,2024-03-26,648.59,0,26,Card,Delivered,674.59,2024,March
O000318,C04319,R0176,2025-05-22,683.07,0,50,UPI,Delivered,733.07,2025,May
O000319,C03579,R0001,2025-06-15,1449.91,0,47,Card,Delivered,1496.91,2025,June
O000320,C01239,R0128,2024-01-08,813.62,81.36,35,Wallet,Refunded,767.26,2024,January
O000321,C00004,R0192,2024-04-26,458.1,0,33,UPI,Delivered,491.1,2024,April
O000322,C04474,R0130,2025-06-16,540.56,54.06,35,Wallet,Delivered,521.5,2025,June
O000323,C03950,R0133,2024-11-13,342.07,0,45,UPI,Cancelled,387.07,2024,November
O000324,C00712,R0157,2024-10-10,515.38,0,32,UPI,Refunded,547.38,2024,October
O000325,C02811,R0064,2024-07-23,1254.5,0,40,Card,Delivered,1294.5,2024,July
O000326,C02452,R0186,2026-04-20,922.25,92.23,50,Cash,Delivered,880.02,2026,April
O000327,C00006,R0038,2024-06-23,1017.25,0,33,Card,Delivered,1050.25,2024,June
O000328,C02507,R0038,2025-03-07,950.27,95.03,48,UPI,Delivered,903.24,2025,March
O000329,C04783,R0030,2026-01-19,957.5,95.75,57,Cash,Delivered,918.75,2026,January
O000330,C02151,R0057,2024-01-05,518.09,51.81,37,Card,Delivered,503.28,2024,January
O000331,C03747,R0141,2026-03-08,752.47,75.25,39,Card,Delivered,716.22,2026,March
O000332,C02453,R0056,2024-07-23,1400.95,140.09,24,Cash,Delivered,1284.86,2024,July
O000333,C03962,R0030,2025-04-19,1228.13,122.81,43,Cash,Refunded,1148.32,2025,April
O000334,C03974,R0193,2026-04-20,385.23,0,49,UPI,Cancelled,434.23,2026,April
O000335,C00142,R0029,2024-12-28,1512.03,0,36,Cash,Refunded,1548.03,2024,December
O000336,C04051,R0192,2024-11-01,1217.07,121.71,35,UPI,Delivered,1130.36,2024,November
O000337,C03199,R0029,2026-03-10,1227.85,122.78,32,Card,Delivered,1137.07,2026,March
O000338,C04880,R0077,2024-10-27,1100.19,0,44,UPI,Delivered,1144.19,2024,October
O000339,C02600,R0005,2025-07-09,1111.4,0,26,Cash,Delivered,1137.4,2025,July
O000340,C03750,R0020,2026-02-13,1124.65,0,58,UPI,Delivered,1182.65,2026,February
O000341,C04917,R0148,2024-03-18,1302.06,130.21,53,Wallet,Delivered,1224.85,2024,March
O000342,C01367,R0037,2024-06-15,798.3,79.83,59,UPI,Delivered,777.47,2024,June
O000343,C04401,R0162,2025-06-07,449.77,0,29,UPI,Delivered,478.77,2025,June
O000344,C02718,R0100,2025-09-08,579.52,0,54,Card,Cancelled,633.52,2025,September
O000345,C01636,R0034,2025-10-04,364.78,36.48,38,UPI,Refunded,366.3,2025,October
O000346,C03614,R0031,2024-07-10,387.58,0,50,Card,Delivered,437.58,2024,July
O000347,C01745,R0075,2025-06-30,1061.17,106.12,24,Card,Delivered,979.05,2025,June
O000348,C02373,R0075,2025-10-06,583.46,0,57,UPI,Cancelled,640.46,2025,October
O000349,C01107,R0037,2025-02-26,946.26,0,47,Wallet,Cancelled,993.26,2025,February
O000350,C01592,R0064,2025-12-04,1206.1,120.61,31,UPI,Delivered,1116.49,2025,December
O000351,C00112,R0045,2024-04-18,842.53,84.25,60,Card,Delivered,818.28,2024,April
O000352,C04320,R0056,2024-12-01,1237.79,0,30,UPI,Delivered,1267.79,2024,December
O000353,C03714,R0157,2026-04-03,1422.35,142.23,42,UPI,Delivered,1322.12,2026,April
O000354,C03139,R0173,2025-03-04,759.88,75.99,46,Card,Delivered,729.89,2025,March
O000355,C00078,R0127,2026-04-23,1101.59,110.16,58,UPI,Delivered,1049.43,2026,April
O000356,C03291,R0055,2025-11-18,1255.08,125.51,60,Card,Delivered,1189.57,2025,November
O000357,C00266,R0106,2024-04-02,1461.24,0,53,Card,Delivered,1514.24,2024,April
O000358,C02904,R0061,2025-07-12,1323.21,0,47,Cash,Delivered,1370.21,2025,July
O000359,C02178,R0002,2024-03-29,316.14,0,32,UPI,Delivered,348.14,2024,March
O000360,C02683,R0176,2026-01-29,887.38,0,22,Wallet,Delivered,909.38,2026,January
O000361,C03708,R0154,2025-03-08,613.75,0,59,UPI,Cancelled,672.75,2025,March
O000362,C01060,R0029,2026-03-16,512.88,51.29,49,Cash,Delivered,510.59,2026,March
O000363,C00600,R0106,2024-05-04,602.25,0,52,UPI,Refunded,654.25,2024,May
O000364,C02991,R0129,2025-02-01,849.35,0,21,UPI,Cancelled,870.35,2025,February
O000365,C04677,R0126,2025-09-03,1050.35,0,27,Card,Delivered,1077.35,2025,September
O000366,C03911,R0200,2025-02-10,321.1,0,54,UPI,Delivered,375.1,2025,February
O000367,C03076,R0096,2025-03-31,335.95,0,30,UPI,Delivered,365.95,2025,March
O000368,C04137,R0192,2025-01-05,814.13,0,56,UPI,Delivered,870.13,2025,January
O000369,C03831,R0169,2026-01-18,782.23,0,57,Wallet,Refunded,839.23,2026,January
O000370,C00706,R0066,2024-02-26,1477.46,0,46,UPI,Delivered,1523.46,2024,February
O000371,C02430,R0187,2026-03-12,645.67,64.57,60,Cash,Refunded,641.1,2026,March
O000372,C04369,R0175,2024-12-05,379.42,37.94,34,UPI,Delivered,375.48,2024,December
O000373,C03624,R0015,2025-05-14,523.51,0,35,UPI,Delivered,558.51,2025,May
O000374,C04124,R0177,2025-09-16,707.42,0,45,Card,Refunded,752.42,2025,September
O000375,C01973,R0129,2024-10-17,1367.12,136.71,55,UPI,Delivered,1285.41,2024,October
O000376,C02617,R0125,2025-01-12,573.36,0,32,Cash,Cancelled,605.36,2025,January
O000377,C02991,R0019,2025-10-29,1392.9,0,43,Wallet,Cancelled,1435.9,2025,October
O000378,C04418,R0067,2025-03-23,1451,145.1,59,UPI,Cancelled,1364.9,2025,March
O000379,C04846,R0181,2024-11-19,673.97,0,44,UPI,Delivered,717.97,2024,November
O000380,C02909,R0194,2024-04-05,1509.89,0,44,UPI,Refunded,1553.89,2024,April
O000381,C01742,R0146,2025-10-09,1365.83,0,45,Wallet,Delivered,1410.83,2025,October
O000382,C04759,R0073,2025-06-11,326.79,0,51,UPI,Delivered,377.79,2025,June
O000383,C03765,R0052,2024-05-29,501.42,50.14,60,Wallet,Delivered,511.28,2024,May
O000384,C04493,R0124,2024-04-03,850.76,0,30,Wallet,Delivered,880.76,2024,April
O000385,C01858,R0031,2025-02-27,1138.73,0,52,UPI,Delivered,1190.73,2025,February
O000386,C00404,R0139,2025-09-28,695.95,0,22,UPI,Refunded,717.95,2025,September
O000387,C04236,R0025,2024-05-31,344.63,0,32,UPI,Refunded,376.63,2024,May
O000388,C00592,R0162,2025-09-19,265.38,0,47,UPI,Delivered,312.38,2025,September
O000389,C01315,R0177,2024-10-13,794.18,79.42,40,Card,Delivered,754.76,2024,October
O000390,C01360,R0097,2024-08-27,847.61,0,34,UPI,Delivered,881.61,2024,August
O000391,C00102,R0046,2025-11-17,1484.25,148.43,58,Card,Delivered,1393.82,2025,November
O000392,C01592,R0007,2024-05-05,664.49,0,38,Cash,Delivered,702.49,2024,May
O000393,C03403,R0059,2024-06-23,820.19,82.02,60,UPI,Refunded,798.17,2024,June
O000394,C00806,R0150,2025-05-12,1288.66,0,50,Cash,Cancelled,1338.66,2025,May
O000395,C02912,R0136,2025-09-19,1098.89,109.89,51,Cash,Delivered,1040,2025,September
O000396,C02097,R0160,2025-01-30,444.81,44.48,35,Wallet,Cancelled,435.33,2025,January
O000397,C01003,R0169,2025-12-26,310.34,31.03,52,Card,Delivered,331.31,2025,December
O000398,C03261,R0164,2024-11-21,1120.64,0,24,UPI,Delivered,1144.64,2024,November
O000399,C02057,R0038,2024-01-13,779.21,77.92,31,Cash,Delivered,732.29,2024,January
O000400,C03199,R0108,2026-02-21,588.07,0,42,UPI,Delivered,630.07,2026,February
O000401,C01809,R0061,2026-02-13,1409.51,140.95,37,UPI,Refunded,1305.56,2026,February
O000402,C02226,R0118,2024-07-22,584.99,58.5,36,UPI,Refunded,562.49,2024,July
O000403,C00532,R0089,2025-01-31,743.95,0,51,Cash,Refunded,794.95,2025,January
O000404,C00373,R0023,2024-05-22,1486.1,0,40,Card,Delivered,1526.1,2024,May
O000405,C02940,R0052,2026-01-12,970.77,0,52,Card,Cancelled,1022.77,2026,January
O000406,C00373,R0165,2024-12-17,259.42,25.94,38,UPI,Cancelled,271.48,2024,December
O000407,C02247,R0152,2026-04-03,1391.29,139.13,43,UPI,Delivered,1295.16,2026,April
O000408,C00785,R0080,2025-11-02,1310.47,131.05,54,Wallet,Refunded,1233.42,2025,November
O000409,C04180,R0172,2025-09-22,425.33,0,20,Card,Cancelled,445.33,2025,September
O000410,C02223,R0117,2024-12-08,738.11,73.81,38,UPI,Delivered,702.3,2024,December
O000411,C02999,R0124,2025-09-01,1276.12,127.61,55,Cash,Delivered,1203.51,2025,September
O000412,C03225,R0189,2026-04-01,338.53,0,55,Wallet,Refunded,393.53,2026,April
O000413,C03180,R0189,2024-01-30,1324.73,132.47,20,UPI,Delivered,1212.26,2024,January
O000414,C04610,R0013,2024-06-17,1047.98,0,24,UPI,Delivered,1071.98,2024,June
O000415,C01882,R0128,2025-08-21,1089.09,108.91,32,Cash,Cancelled,1012.18,2025,August
O000416,C03165,R0068,2026-01-02,1277.98,127.8,36,UPI,Delivered,1186.18,2026,January
O000417,C04583,R0025,2024-01-08,1385.74,138.57,56,UPI,Delivered,1303.17,2024,January
O000418,C04883,R0162,2025-08-20,1150.07,0,60,UPI,Refunded,1210.07,2025,August
O000419,C00897,R0095,2024-02-02,1450.96,145.1,24,Card,Cancelled,1329.86,2024,February
O000420,C02908,R0089,2026-02-18,918.66,0,44,Wallet,Delivered,962.66,2026,February
O000421,C02972,R0172,2025-03-09,1078.45,107.85,21,UPI,Refunded,991.6,2025,March
O000422,C02476,R0190,2025-10-13,1031.75,0,41,UPI,Delivered,1072.75,2025,October
O000423,C02965,R0026,2025-10-06,1103.55,110.36,51,Card,Delivered,1044.19,2025,October
O000424,C00535,R0180,2025-01-03,1238.87,0,38,Cash,Delivered,1276.87,2025,January
O000425,C00092,R0039,2024-02-14,558.55,0,55,UPI,Delivered,613.55,2024,February
O000426,C01320,R0135,2024-03-11,1365.06,136.51,31,Card,Delivered,1259.55,2024,March
O000427,C03684,R0174,2024-02-02,1490.61,149.06,45,UPI,Delivered,1386.55,2024,February
O000428,C02139,R0142,2024-02-16,1355.11,0,26,Card,Delivered,1381.11,2024,February
O000429,C03279,R0160,2025-11-25,1433.6,0,55,Cash,Cancelled,1488.6,2025,November
O000430,C02175,R0192,2024-10-03,235.47,0,34,Card,Refunded,269.47,2024,October
O000431,C02212,R0088,2024-11-17,1028.73,0,38,UPI,Delivered,1066.73,2024,November
O000432,C02003,R0118,2025-09-08,492.51,0,23,UPI,Refunded,515.51,2025,September
O000433,C00969,R0058,2024-06-17,971.76,0,45,Wallet,Delivered,1016.76,2024,June
O000434,C03386,R0181,2024-02-24,1147.76,114.78,31,Card,Refunded,1063.98,2024,February
O000435,C03260,R0195,2025-10-08,904.9,0,27,UPI,Refunded,931.9,2025,October
O000436,C00505,R0126,2026-02-28,955.4,0,60,Wallet,Delivered,1015.4,2026,February
O000437,C04886,R0088,2024-09-12,884.68,0,21,Cash,Delivered,905.68,2024,September
O000438,C03292,R0111,2024-03-12,783.59,0,31,UPI,Delivered,814.59,2024,March
O000439,C04119,R0080,2026-01-15,972.29,97.23,48,Card,Delivered,923.06,2026,January
O000440,C02210,R0167,2024-07-31,1449.41,144.94,31,Card,Cancelled,1335.47,2024,July
O000441,C01126,R0175,2026-01-05,1221.9,122.19,21,UPI,Delivered,1120.71,2026,January
O000442,C03686,R0057,2026-03-23,446.86,44.69,42,UPI,Delivered,444.17,2026,March
O000443,C04418,R0200,2025-03-29,971.86,97.19,39,UPI,Refunded,913.67,2025,March
O000444,C00056,R0160,2024-05-03,1462.5,0,53,Wallet,Cancelled,1515.5,2024,May
O000445,C02003,R0190,2026-01-23,1130.19,0,45,UPI,Delivered,1175.19,2026,January
O000446,C00532,R0109,2024-06-24,1025.96,102.6,24,UPI,Delivered,947.36,2024,June
O000447,C03566,R0047,2026-02-15,1491.03,149.1,47,UPI,Delivered,1388.93,2026,February
O000448,C02275,R0122,2024-06-29,539.25,53.93,39,UPI,Cancelled,524.32,2024,June
O000449,C04999,R0111,2024-01-24,341.06,0,46,Cash,Cancelled,387.06,2024,January
O000450,C00638,R0177,2024-11-30,440.1,44.01,24,UPI,Delivered,420.09,2024,November
O000451,C03190,R0133,2025-03-02,492.35,49.24,22,UPI,Delivered,465.11,2025,March
O000452,C01652,R0185,2025-12-30,1033.57,0,32,UPI,Delivered,1065.57,2025,December
O000453,C02906,R0066,2025-04-29,1371.91,0,33,UPI,Delivered,1404.91,2025,April
O000454,C00756,R0147,2025-06-30,1493.48,149.35,56,Wallet,Delivered,1400.13,2025,June
O000455,C00524,R0108,2026-04-23,765.1,0,59,Wallet,Delivered,824.1,2026,April
O000456,C03729,R0158,2025-01-14,1232.89,0,50,Card,Cancelled,1282.89,2025,January
O000457,C04061,R0135,2025-07-22,1211.45,0,24,UPI,Delivered,1235.45,2025,July
O000458,C00268,R0051,2024-12-31,573.43,0,34,Wallet,Refunded,607.43,2024,December
O000459,C01518,R0081,2024-11-16,215.47,0,54,Wallet,Delivered,269.47,2024,November
O000460,C04453,R0030,2025-06-22,299.95,30,21,UPI,Cancelled,290.95,2025,June
O000461,C01870,R0057,2024-09-15,1272.2,127.22,39,Cash,Cancelled,1183.98,2024,September
O000462,C00775,R0181,2026-03-29,595.19,0,43,UPI,Cancelled,638.19,2026,March
O000463,C01205,R0111,2024-04-21,1116.27,111.63,40,Card,Delivered,1044.64,2024,April
O000464,C02207,R0117,2024-11-22,288.3,0,39,Wallet,Cancelled,327.3,2024,November
O000465,C02370,R0178,2024-09-29,1142.76,0,21,UPI,Delivered,1163.76,2024,September
O000466,C02807,R0119,2024-02-16,489.92,48.99,45,Wallet,Delivered,485.93,2024,February
O000467,C02709,R0014,2025-07-28,642.39,0,39,Wallet,Delivered,681.39,2025,July
O000468,C04780,R0031,2025-12-03,659.2,65.92,43,UPI,Refunded,636.28,2025,December
O000469,C01942,R0157,2025-09-04,1480.06,0,31,Cash,Delivered,1511.06,2025,September
O000470,C03057,R0166,2026-04-03,809.78,0,50,Card,Delivered,859.78,2026,April
O000471,C04231,R0150,2024-06-13,1125.81,112.58,28,Card,Delivered,1041.23,2024,June
O000472,C03288,R0177,2024-04-06,536.29,53.63,37,Card,Delivered,519.66,2024,April
O000473,C00603,R0012,2026-01-24,234.48,23.45,56,Card,Cancelled,267.03,2026,January
O000474,C01516,R0072,2025-05-01,639.89,0,38,UPI,Delivered,677.89,2025,May
O000475,C01843,R0173,2024-08-20,447.12,44.71,56,UPI,Delivered,458.41,2024,August
O000476,C01498,R0055,2025-02-04,791.33,0,23,UPI,Refunded,814.33,2025,February
O000477,C00819,R0120,2025-12-16,850,0,33,UPI,Cancelled,883,2025,December
O000478,C04798,R0154,2025-04-30,277.46,0,48,Wallet,Cancelled,325.46,2025,April
O000479,C01428,R0167,2024-02-05,1380.57,0,23,UPI,Cancelled,1403.57,2024,February
O000480,C02541,R0150,2025-10-21,706.28,0,32,UPI,Delivered,738.28,2025,October
O000481,C02834,R0039,2024-09-12,311.6,31.16,49,Wallet,Refunded,329.44,2024,September
O000482,C03946,R0070,2024-07-24,1505.58,0,22,Card,Delivered,1527.58,2024,July
O000483,C03888,R0047,2025-04-30,1407.92,0,25,Cash,Cancelled,1432.92,2025,April
O000484,C04504,R0170,2025-10-30,1275.73,0,23,UPI,Cancelled,1298.73,2025,October
O000485,C00384,R0060,2026-03-01,297.76,29.78,27,UPI,Cancelled,294.98,2026,March
O000486,C02000,R0046,2025-07-29,625.01,0,52,Cash,Refunded,677.01,2025,July
O000487,C02569,R0196,2025-05-11,601.14,60.11,54,Wallet,Delivered,595.03,2025,May
O000488,C04514,R0169,2025-03-15,570.92,0,37,Card,Delivered,607.92,2025,March
O000489,C04651,R0041,2026-04-13,421.79,42.18,45,UPI,Delivered,424.61,2026,April
O000490,C03059,R0016,2025-04-20,899.48,89.95,60,Cash,Refunded,869.53,2025,April
O000491,C03464,R0064,2025-08-03,279.99,0,51,UPI,Delivered,330.99,2025,August
O000492,C01619,R0176,2025-04-27,531.11,53.11,48,Wallet,Delivered,526,2025,April
O000493,C04711,R0097,2026-03-29,524.77,52.48,36,Wallet,Delivered,508.29,2026,March
O000494,C04532,R0145,2024-06-29,1091.33,0,39,Cash,Refunded,1130.33,2024,June
O000495,C03481,R0031,2025-08-08,445.44,0,41,UPI,Cancelled,486.44,2025,August
O000496,C00938,R0166,2026-03-25,1405.76,0,43,Wallet,Refunded,1448.76,2026,March
O000497,C00480,R0170,2026-03-02,1581.46,0,43,UPI,Delivered,1624.46,2026,March
O000498,C03388,R0188,2026-04-11,936.96,0,53,UPI,Delivered,989.96,2026,April
O000499,C04788,R0193,2024-05-12,421.45,42.15,34,UPI,Delivered,413.3,2024,May
O000500,C03876,R0095,2025-06-25,1045.57,0,44,Cash,Delivered,1089.57,2025,June
O000501,C00485,R0095,2024-01-27,696.85,69.69,36,Cash,Delivered,663.16,2024,January
O000502,C04870,R0106,2024-03-31,949.94,94.99,42,UPI,Delivered,896.95,2024,March
O000503,C00490,R0034,2025-09-27,764.2,76.42,41,UPI,Delivered,728.78,2025,September
O000504,C03058,R0196,2024-03-10,491.15,0,48,UPI,Delivered,539.15,2024,March
O000505,C04020,R0165,2024-08-24,1305.96,130.6,23,Wallet,Delivered,1198.36,2024,August
O000506,C01445,R0143,2024-11-12,378.4,0,26,Wallet,Cancelled,404.4,2024,November
O000507,C04546,R0145,2026-03-28,991.02,0,55,UPI,Refunded,1046.02,2026,March
O000508,C04291,R0116,2025-02-15,1273.13,0,49,Card,Delivered,1322.13,2025,February
O000509,C00338,R0081,2024-01-28,769.93,76.99,30,Cash,Refunded,722.94,2024,January
O000510,C00958,R0051,2024-11-05,1080.76,0,21,UPI,Refunded,1101.76,2024,November
O000511,C02199,R0096,2025-06-15,1541.53,154.15,42,UPI,Delivered,1429.38,2025,June
O000512,C03890,R0173,2025-09-14,961.28,0,29,Cash,Delivered,990.28,2025,September
O000513,C02739,R0150,2025-12-18,787.86,78.79,33,UPI,Cancelled,742.07,2025,December
O000514,C03989,R0020,2024-07-18,1338.6,133.86,28,UPI,Delivered,1232.74,2024,July
O000515,C03773,R0036,2025-05-08,379.03,0,32,UPI,Delivered,411.03,2025,May
O000516,C01736,R0067,2024-08-14,873.54,0,57,UPI,Cancelled,930.54,2024,August
O000517,C01928,R0141,2025-02-11,1183.06,118.31,43,UPI,Refunded,1107.75,2025,February
O000518,C02142,R0069,2025-12-03,854.95,85.5,41,Card,Delivered,810.45,2025,December
O000519,C02981,R0104,2026-02-23,622.49,62.25,32,Card,Cancelled,592.24,2026,February
O000520,C00398,R0177,2024-11-19,460.19,0,36,UPI,Delivered,496.19,2024,November
O000521,C04057,R0064,2024-05-24,836.67,83.67,50,UPI,Delivered,803,2024,May
O000522,C01011,R0068,2024-04-28,1491.33,0,54,Cash,Delivered,1545.33,2024,April
O000523,C02951,R0187,2025-08-01,238.03,0,36,UPI,Delivered,274.03,2025,August
O000524,C03800,R0189,2024-11-11,1584.28,158.43,30,Cash,Delivered,1455.85,2024,November
O000525,C04062,R0121,2026-02-27,1486.46,0,37,UPI,Delivered,1523.46,2026,February
O000526,C03225,R0170,2024-09-11,598.02,59.8,60,Card,Delivered,598.22,2024,September
O000527,C03236,R0027,2024-11-07,691.38,0,47,Cash,Delivered,738.38,2024,November
O000528,C04129,R0176,2024-03-25,1242.34,0,25,UPI,Delivered,1267.34,2024,March
O000529,C00336,R0005,2026-01-01,864.13,86.41,51,UPI,Delivered,828.72,2026,January
O000530,C04736,R0114,2026-01-29,853.06,85.31,33,Wallet,Cancelled,800.75,2026,January
O000531,C01499,R0193,2024-03-22,876.28,87.63,42,Card,Delivered,830.65,2024,March
O000532,C02446,R0053,2024-10-05,671.57,67.16,23,UPI,Cancelled,627.41,2024,October
O000533,C04302,R0094,2024-09-29,1462.25,0,46,Cash,Delivered,1508.25,2024,September
O000534,C02025,R0021,2025-02-12,1186.65,118.67,29,UPI,Delivered,1096.98,2025,February
O000535,C03531,R0079,2024-11-13,1218.58,121.86,55,Card,Refunded,1151.72,2024,November
O000536,C03151,R0051,2025-01-26,557.29,0,32,Cash,Cancelled,589.29,2025,January
O000537,C02369,R0173,2025-07-15,1465.34,146.53,34,Cash,Refunded,1352.81,2025,July
O000538,C04754,R0013,2025-09-07,311.93,0,28,Wallet,Delivered,339.93,2025,September
O000539,C02015,R0196,2025-08-11,1284.35,128.44,42,Cash,Cancelled,1197.91,2025,August
O000540,C04495,R0015,2024-09-17,948.71,0,37,UPI,Delivered,985.71,2024,September
O000541,C00872,R0114,2024-04-10,883.31,88.33,49,Cash,Delivered,843.98,2024,April
O000542,C01415,R0116,2024-12-05,1279,127.9,22,UPI,Refunded,1173.1,2024,December
O000543,C04958,R0037,2025-01-16,658.77,0,25,Cash,Delivered,683.77,2025,January
O000544,C03910,R0055,2024-07-23,463.51,0,20,Wallet,Delivered,483.51,2024,July
O000545,C00488,R0169,2024-07-03,771.91,77.19,54,Card,Delivered,748.72,2024,July
O000546,C03671,R0145,2025-10-14,1267.96,126.8,48,Wallet,Refunded,1189.16,2025,October
O000547,C04468,R0082,2024-03-22,452.24,0,45,UPI,Delivered,497.24,2024,March
O000548,C00671,R0086,2025-03-15,1100.93,0,42,UPI,Delivered,1142.93,2025,March
O000549,C03163,R0200,2024-11-30,850.48,0,50,Card,Refunded,900.48,2024,November
O000550,C00335,R0174,2025-02-28,1453.34,0,42,Wallet,Cancelled,1495.34,2025,February
O000551,C00891,R0161,2025-04-01,787.64,0,34,UPI,Refunded,821.64,2025,April
